,Time,timestamps,lon,BrR2,Br,Bn,Bt,B,olon
9429,2022-03-03 15:24:47.500,1646321042.233004,71.41434458181931,-1.2927505123293124,-4.3709283,-2.9756951,-8.012283,9.599815331765186,82.70994360243847
9430,2022-03-03 15:26:52.500,1646321167.2320042,71.33384585122435,-1.7194864517264183,-5.8141546,-1.8388385,-8.779307,10.68933824621676,82.69152410121255
9431,2022-03-03 15:28:57.500,1646321292.231004,71.29302069635122,-2.243382275285173,-7.5861244,-2.5803914,-11.185155,13.759193129086253,82.67310481054125
9432,2022-03-03 15:31:02.500,1646321417.230004,71.2858339054743,-1.7953179692241037,-6.071373,-2.2871747,-12.901694,14.441137291885466,82.65468573042014
9433,2022-03-03 15:33:07.500,1646321542.229004,71.22632039208197,-1.8701481112685203,-6.3248525,-2.4559226,-12.609283,14.31884537028164,82.63626686089617
9434,2022-03-03 15:35:12.500,1646321667.228004,71.54598375442555,-2.0421263249672283,-6.906943,-3.0668476,-12.614556,14.705048074862278,82.61784820199583
9435,2022-03-03 15:37:17.500,1646321792.225999,71.78723992121988,-2.09524341117923,-7.087068,-8.881666,-7.861884,13.817371088656335,82.59942990184356
9436,2022-03-03 15:39:22.500,1646321917.224999,71.70242114314775,-2.038982612048505,-6.897227,-10.51193,-3.6842628,13.10138179711945,82.58101166427221
9437,2022-03-03 15:41:27.500,1646322042.223999,71.61772020995883,-2.166031000932255,-7.327478,-11.205466,-7.605208,15.397843707509956,82.5625936374118
9438,2022-03-03 15:43:32.500,1646322167.222999,71.57192421494086,-2.0743829258008786,-7.0179076,-7.439841,-7.522284,12.695944933878485,82.54417582128713
9439,2022-03-03 15:45:37.500,1646322292.2219992,71.49337898609846,-2.508663773612891,-8.4877,-12.150923,-4.3987617,15.460759539405426,82.52575821593018
9440,2022-03-03 15:47:42.500,1646322417.220999,71.32291989737922,-2.5162916792634173,-8.514074,-6.8070626,-12.400622,16.510632432002076,82.5073408213679
9441,2022-03-03 15:49:47.500,1646322542.219999,71.47572953490852,-2.5213169343354496,-8.531645,-4.641829,-12.576627,15.89047165972096,82.4889236376265
9442,2022-03-03 15:51:52.500,1646322667.2189991,71.69993455160804,-2.639237055136766,-8.931257,-5.2311726,-10.172355,14.512385214604276,82.47050666473878
9443,2022-03-03 15:53:57.500,1646322792.218,71.651979189542,-3.060133447518242,-10.356272,-3.331289,-10.394701,15.04658316758014,82.45208990260159
9444,2022-03-03 15:56:02.500,1646322917.216004,71.49106129436944,-2.078004961210708,-7.032966,-3.6675777,-12.407642,14.726279806619772,82.43367349823464
9445,2022-03-03 15:58:07.500,1646323042.215004,71.41928747402737,-1.2319086077829662,-4.169647,0.25967637,-12.110204,12.810559271294965,82.41525715807086
9446,2022-03-03 16:00:12.500,1646323167.214004,70.94159047924806,-0.5836651788284676,-1.9756658,-1.2942911,-6.986997,7.375403167477548,82.39684102888498
9447,2022-03-03 16:02:17.500,1646323292.213004,71.25823323755566,0.0492825900828714,0.16682921,-3.1858642,10.053126,10.547175216996582,82.37842511068058
9448,2022-03-03 16:04:22.500,1646323417.2120042,71.82853193016177,-1.91204828981814,-6.4730105,-2.0232558,6.790648,9.59720424005074,82.36000940351352
9449,2022-03-03 16:06:27.500,1646323542.210995,71.1294166390283,-3.310863442333025,-11.209277,-0.17513545,2.0936756,11.404474595815936,82.34159390869999
9450,2022-03-03 16:08:32.500,1646323667.209995,70.5275114550312,-2.566744296871956,-8.690561,-2.2543595,1.916562,9.180479135089044,82.32317862366149
9451,2022-03-03 16:10:37.500,1646323792.208995,70.86964103864446,0.2626940629453766,0.88949674,-1.1902438,8.654509,8.781139492400179,82.30476354971864
9452,2022-03-03 16:12:42.500,1646323917.207995,71.62856861980354,-1.1581590271129452,-3.9218519,-1.5171683,9.268227,10.177561284491857,82.28634868692498
9453,2022-03-03 16:14:47.500,1646324042.2059991,71.25987947668281,-2.8124312345590248,-9.524316,2.6409447,0.84812784,9.920005292805904,82.26793418200354
9454,2022-03-03 16:16:52.500,1646324167.204999,71.00471892527267,-2.007516748937165,-6.79892,6.843905,-6.764687,11.782416518838316,82.24951974156725
9455,2022-03-03 16:18:57.500,1646324292.204,71.27334294609801,-1.944785537210675,-6.5869045,8.785444,-0.04043648,10.980572493188642,82.23110551219696
9456,2022-03-03 16:21:02.500,1646324417.203,71.04004875478196,-2.378744989481029,-8.057242,9.305573,3.09311,12.691736168743544,82.21269149422157
9457,2022-03-03 16:23:07.500,1646324542.202,69.93595872187555,-2.576048195647508,-8.726125,7.631174,-4.0034924,12.264094973978256,82.19427768752567
9458,2022-03-03 16:25:12.500,1646324667.201,69.47342396661878,0.0729405265896847,0.24709572,-0.6938271,6.1264834,6.170595691666428,82.17586409215014
9459,2022-03-03 16:27:17.500,1646324792.2,69.41353231060864,1.0895212626294597,3.6911435,-7.2135096,11.3202,13.92142913378093,82.15745070809882
9460,2022-03-03 16:29:22.500,1646324917.199,69.39535470122621,1.553939619433954,5.2648773,-7.4989457,9.668772,13.320595766841205,82.13903753542527
9461,2022-03-03 16:31:27.500,1646325042.1980002,69.60589454255802,1.23532919173343,4.185677,-7.1868615,10.926289,13.73152072714571,82.12062457414726
9462,2022-03-03 16:33:32.500,1646325167.1959949,69.79156936717008,0.37833730457521,1.282009,-3.162912,12.012222,12.48763535554706,82.10221197231294
9463,2022-03-03 16:35:37.500,1646325292.194995,70.16927767901458,0.7522879563252015,2.5493233,-7.680294,9.546123,12.514568691948112,82.08379943389205
9464,2022-03-03 16:37:42.500,1646325417.193995,71.05871755578733,-0.3419159013691341,-1.158748,-5.747979,10.281237,11.83578445909328,82.06538710696331
9465,2022-03-03 16:39:47.500,1646325542.192995,71.05219857625232,-2.576412615875951,-8.732006,-9.026435,2.3687985,12.780284188032097,82.04697499152999
9466,2022-03-03 16:41:52.500,1646325667.191995,70.40178906879149,-2.772847769712665,-9.398392,-4.404346,3.8155003,11.058303595609956,82.02856308764599
9467,2022-03-03 16:43:57.500,1646325792.190995,70.40329513039886,-0.8967333170193544,-3.039623,-11.781263,2.2546716,12.374207444565672,82.01015139532912
9468,2022-03-03 16:46:02.500,1646325917.189995,70.39440269897678,-1.3378477758717442,-4.535154,-11.138251,2.6598008,12.31676895287062,81.99173991458971
9469,2022-03-03 16:48:07.500,1646326042.188996,70.08995629537353,-1.274722264654856,-4.321453,-4.6007485,8.432425,10.533168287466324,81.9733286453308
9470,2022-03-03 16:50:12.500,1646326167.187996,69.58834735151805,-0.8214781464008994,-2.7850895,-5.8876314,8.279133,10.5339911836381,81.9549175878814
9471,2022-03-03 16:52:17.500,1646326292.186,69.92084961055635,1.3776879257085028,4.67114,1.2285972,10.622848,11.66935729209419,81.93650688881539
9472,2022-03-03 16:54:22.500,1646326417.185,69.85913697254253,-1.069472740598315,-3.626358,5.8035097,6.9587317,9.759874182321358,81.91809625473591
9473,2022-03-03 16:56:27.500,1646326542.184,70.87121529287147,0.1563751555606866,0.5302707,-0.02431523,11.726277,11.738285672380671,81.89968583239542
9474,2022-03-03 16:58:32.500,1646326667.183,71.6782216585519,-2.674343040281167,-9.0693445,3.1383402,1.1271874,9.66295712012296,81.88127562183311
9475,2022-03-03 17:00:37.500,1646326792.1820009,71.20811157634215,-3.6814092844629225,-12.485381,0.246019,2.1893313,12.67826626967117,81.86286562292307
9476,2022-03-03 17:02:42.500,1646326917.181001,70.3406403304701,-2.1851356469150245,-7.4113107,3.263357,8.1437645,11.484682208613512,81.84445583596516
9477,2022-03-03 17:04:47.500,1646327042.180001,70.13643809223879,-0.7811442306367458,-2.6495783,-7.444,9.277618,12.186369308442728,81.82604626087127
9478,2022-03-03 17:06:52.500,1646327167.179001,69.97911513159828,-1.4590871569058688,-4.9494357,-5.572782,9.064386,11.735242073555812,81.80763689765955
9479,2022-03-03 17:08:57.500,1646327292.178001,68.74298616172874,-0.0358823038734531,-0.121726096,-6.474885,11.205625,12.942371677799144,81.7892277463421
9480,2022-03-03 17:11:02.500,1646327417.1759949,68.00823950290618,2.6477387166987096,8.982711,-0.11609359,7.3649435,11.61658157072692,81.77081895513817
